stock,,,,,,for different number of attributes (150 days),stock,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,for different number of day (9 attributes),stock,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150
170,0.078017235,0.086018801,0.075016975,0.077017069,0.078016758,,170,0.058012724,0.057012558,0.059013128,0.068015337,0.072265148,0.076016665,0.079017878,0.078017235,0.090019941,0.084018469,0.091019869,0.098021507,0.088020086,0.097021103,0.101022243,0.113025188,0.097316504,0.107023716,,170,0.0020003,0.0070014,0.00900197,0.010002136,0.013002396,0.021004915,0.020004272,0.028005838,0.023005009,0.03300786,0.033006191,0.030006647,0.034007549,0.036007643,0.038008213,0.045010328,0.042009115,0.047010183,0.057012558,0.05601263,0.05901289,0.05701232,0.063301802,0.071015596,0.074016333,0.072291613,0.086019516,0.071015596,0.083018541,0.085018635
175,0.076016665,0.091020107,0.093020678,0.080017567,0.077016592,,175,0.055011749,0.061289787,0.061265469,0.069015265,0.065014362,0.078016996,0.080017805,0.091020823,0.087018967,0.083018064,0.093020201,0.088020086,0.10802412,0.094020844,0.09402132,0.113025188,0.107023478,0.12002635,,175,0.0020003,0.004000902,0.008001804,0.009001732,0.016003847,0.021004915,0.018004179,0.028006077,0.030006647,0.035007715,0.032006979,0.033007383,0.033007145,0.041009188,0.048010588,0.041009188,0.043009758,0.048010588,0.052011251,0.061013699,0.05401206,0.057011843,0.060013533,0.068014383,0.079017639,0.07301569,0.080017328,0.076016426,0.087019205,0.093020439
180,0.08301878,0.079017639,0.079017878,0.084018707,0.078017235,,180,0.053011894,0.057012796,0.060013533,0.06301403,0.07001543,0.078016758,0.087019205,0.078016996,0.090019464,0.082017899,0.084018946,0.096020699,0.095020771,0.09702158,0.093021393,0.098022223,0.096021891,0.110024452,,180,0.0020003,0.005001307,0.0070014,0.010002375,0.012002707,0.015003443,0.019004345,0.020004511,0.028005838,0.027005911,0.0280056,0.034007072,0.039334059,0.044009447,0.039008617,0.042008638,0.045009851,0.049010277,0.056012869,0.065014362,0.062291622,0.057012558,0.061013222,0.06601429,0.073016167,0.080017567,0.074016094,0.087019444,0.082018375,0.077017307
185,0.083018541,0.086018801,0.090019941,0.078016996,0.079018116,,185,0.069015265,0.071015358,0.068014622,0.078016996,0.066015244,0.087018967,0.079017639,0.082018614,0.092020512,0.081017971,0.099022388,0.11730361,0.102022409,0.095020533,0.096020699,0.102023125,0.102022648,0.120026827,,185,0.0020006,0.005001307,0.007001162,0.010002136,0.012002707,0.021004438,0.017003536,0.020004511,0.02300477,0.031006336,0.040008545,0.031006575,0.047010183,0.038007736,0.042009115,0.04400897,0.048010349,0.054011822,0.062013626,0.05701232,0.072016001,0.058012962,0.069015026,0.072015762,0.069015265,0.074015856,0.072015762,0.079259157,0.088019371,0.096021175
190,0.089019775,0.080018282,0.080018044,0.080017805,0.081018209,,190,0.055012226,0.07001543,0.06801486,0.065014362,0.082018137,0.072015762,0.082018137,0.075016499,0.100022078,0.081017494,0.089019537,0.096021175,0.090278625,0.096020937,0.112024546,0.098021507,0.10402298,0.106023073,,190,0.0009999,0.005000353,0.007001638,0.010002136,0.01200223,0.015003681,0.022003889,0.026005507,0.024005175,0.033006907,0.031006575,0.041008949,0.037007809,0.040269852,0.040008545,0.048010111,0.049010992,0.063013792,0.051011324,0.061013699,0.067014694,0.063391924,0.068014622,0.068015337,0.073015928,0.083018541,0.081017733,0.080018282,0.087018967,0.080018282
195,0.082017422,0.082018137,0.086019039,0.088019371,0.079017639,,195,0.060012817,0.072016001,0.070014954,0.080017805,0.068015337,0.078322411,0.076016665,0.083283901,0.084018469,0.095020771,0.090019941,0.09902215,0.098021507,0.101022243,0.107023478,0.114025116,0.10802412,0.116025686,,195,0.003,0.00500083,0.007257223,0.012002468,0.013002634,0.017003298,0.018003702,0.021004438,0.024004936,0.026005745,0.030005932,0.032006741,0.035007238,0.041008949,0.042008638,0.042008877,0.049010754,0.048010826,0.051010847,0.063013315,0.066015005,0.058012486,0.063013792,0.07101512,0.079017401,0.076017141,0.078016758,0.090307474,0.078017235,0.085280895
200,0.080017567,0.090283871,0.090020418,0.081018686,0.081018209,,200,0.055012465,0.068015099,0.07301569,0.071016312,0.072015762,0.079018116,0.076016665,0.078016758,0.087018967,0.088019609,0.089020014,0.094020844,0.090019703,0.104022741,0.102022886,0.100022078,0.120027065,0.103022575,,200,0.0020001,0.004001379,0.008001566,0.011002302,0.012002468,0.016003609,0.018003941,0.021003962,0.024004698,0.027005911,0.032006979,0.03600812,0.036007404,0.039008856,0.041008949,0.044009447,0.047010183,0.048010349,0.061013222,0.054012299,0.057012796,0.07001543,0.074016571,0.070365191,0.069015741,0.072015762,0.077270508,0.088019371,0.085019112,0.102022171
205,0.080018282,0.082018614,0.08201766,0.082018614,0.083018303,,205,0.058012009,0.062013865,0.065014839,0.074015856,0.071266413,0.079315424,0.079017162,0.086019516,0.099021912,0.093020439,0.089019299,0.089019537,0.091020346,0.099267483,0.09702158,0.10402298,0.108024359,0.136030674,,205,0.0020001,0.005001307,0.007001162,0.010002136,0.018003702,0.015002966,0.022004604,0.021004915,0.028006554,0.036007404,0.037007809,0.03700757,0.036007881,0.038008213,0.041008949,0.044009686,0.046010017,0.052010536,0.059012651,0.07140398,0.067014694,0.072016239,0.063013554,0.078017473,0.073015928,0.076016188,0.081017971,0.083018303,0.086018562,0.104273796
210,0.089019775,0.09326148,0.086018801,0.085018873,0.094020844,,210,0.062013388,0.062013865,0.07301569,0.07536006,0.075016737,0.086018801,0.077017307,0.084018469,0.117026329,0.087019682,0.097021818,0.118026257,0.10602355,0.104023218,0.098022223,0.112262487,0.132314205,0.136030197,,210,0.0020003,0.005000591,0.008001804,0.010002375,0.014003038,0.023004532,0.025004864,0.021004915,0.024005413,0.027005911,0.032006979,0.037007809,0.043009281,0.050010443,0.043009281,0.044009447,0.049010277,0.056012154,0.062013626,0.06101346,0.06101346,0.060013533,0.072016001,0.064014196,0.081017733,0.079017878,0.081017971,0.09002018,0.09002018,0.088019133
215,0.093020678,0.093021154,0.084019184,0.083018064,0.089020014,,215,0.06301403,0.074016333,0.074016571,0.075016737,0.077017069,0.089258194,0.083018541,0.080017567,0.085018873,0.115025997,0.089020014,0.102023125,0.107023716,0.096262217,0.113025665,0.112025261,0.121026993,0.109285355,,215,0.0019996,0.004000664,0.007001877,0.011002064,0.013003349,0.023004532,0.026006222,0.023280382,0.030006409,0.029006481,0.03000617,0.039007902,0.036007404,0.039008856,0.041008949,0.05201149,0.052011013,0.065013885,0.062012911,0.058012247,0.06101346,0.061013937,0.073286057,0.069015265,0.072016001,0.074016094,0.081018448,0.089019775,0.082018137,0.105023623
220,0.094020844,0.09227562,0.098021984,0.087019205,0.083018303,,220,0.067014694,0.072015762,0.070015192,0.0822649,0.082017899,0.07601738,0.079016924,0.091020346,0.083018303,0.109024048,0.101022243,0.098022223,0.109024048,0.105023384,0.117025614,0.123269558,0.106297016,0.121027231,,220,0.0010002,0.006001234,0.008001804,0.011002779,0.013002872,0.022004843,0.019003391,0.024004936,0.025005102,0.028005838,0.030268192,0.033007145,0.040008545,0.042008877,0.045009613,0.045009375,0.057012558,0.061013222,0.057012558,0.06401372,0.064014196,0.064013958,0.073015928,0.069015026,0.077017546,0.07601738,0.07701683,0.098022461,0.088020325,0.098021984
225,0.084018707,0.094021082,0.091020346,0.093020439,0.100022316,,225,0.076017141,0.063014269,0.071016312,0.079017639,0.080017805,0.083018064,0.085019112,0.087019682,0.09002018,0.100022078,0.097021341,0.106260777,0.112025023,0.102022886,0.111269236,0.10602355,0.116025448,0.124027491,,225,0.0020003,0.005001307,0.008001804,0.011002302,0.01600337,0.020004034,0.026005268,0.026005983,0.025005579,0.029006004,0.042008638,0.036007643,0.045009375,0.040008307,0.058012724,0.051011086,0.054012299,0.05201149,0.056012392,0.057012558,0.069015026,0.07801652,0.072258711,0.089019299,0.081018686,0.097021103,0.077017069,0.100306511,0.08301878,0.09402132
230,0.094020605,0.108266354,0.090019703,0.093021154,0.087019444,,230,0.068014622,0.069014788,0.082017899,0.072301388,0.085018635,0.083018541,0.085018873,0.088019133,0.089020252,0.117316008,0.094020605,0.105023384,0.105023146,0.105023623,0.102022648,0.122027159,0.126028776,0.117026091,,230,0.0020006,0.005000353,0.0070014,0.010002136,0.019003868,0.016003847,0.018003702,0.027005196,0.027005672,0.035007477,0.033006907,0.034007549,0.03800869,0.054011583,0.04300952,0.054011345,0.059012651,0.053011417,0.068015099,0.06801486,0.061013699,0.069015026,0.077017546,0.074016571,0.077017784,0.082018375,0.077017069,0.099022627,0.083018303,0.115025997
235,0.100022316,0.104023933,0.087019682,0.110024214,0.094020844,,235,0.075015545,0.07301569,0.075016975,0.07801795,0.077017069,0.084018946,0.085019588,0.08501935,0.085253954,0.117025852,0.09402132,0.116025686,0.107023478,0.109024763,0.112274647,0.113025904,0.131029129,0.114025354,,235,0.0020001,0.005001307,0.007001638,0.0140028,0.014003277,0.018003941,0.025005102,0.023005486,0.026005745,0.029006243,0.032006502,0.039008617,0.043009043,0.041256428,0.053011656,0.052011728,0.057013273,0.062013388,0.06301403,0.06101346,0.071015596,0.06601429,0.073261499,0.078017712,0.078017235,0.090019941,0.089019775,0.095335245,0.10602355,0.095021248
240,0.095021009,0.110024452,0.086019516,0.09202075,0.098021507,,240,0.068014622,0.072016478,0.078017235,0.079257011,0.090019941,0.090020418,0.090020657,0.088020086,0.100023031,0.11102438,0.122027636,0.103023052,0.10402298,0.107263088,0.105023623,0.125028133,0.135030508,0.127288103,,240,0.0020003,0.005000353,0.011003017,0.011002302,0.013002634,0.017003536,0.020004034,0.030006409,0.026005507,0.032007456,0.032006741,0.035007715,0.047009945,0.049010515,0.046009779,0.049010277,0.05701232,0.053011894,0.065014362,0.064014196,0.062014103,0.075016499,0.086019039,0.073333263,0.080017567,0.09202075,0.08225131,0.10802412,0.1092875,0.108023882
245,0.097021341,0.09402132,0.092020273,0.091020584,0.088019133,,245,0.064013958,0.075016499,0.076016426,0.073016167,0.082278728,0.085018396,0.088018894,0.099309444,0.099261522,0.102022886,0.105023861,0.10802412,0.106024027,0.121026993,0.113025188,0.118026257,0.125359058,0.130028963,,245,0.0009999,0.00500083,0.009001493,0.012002468,0.014002562,0.022004604,0.023005009,0.024004698,0.026005983,0.029006481,0.039008617,0.038008451,0.046009302,0.049010515,0.053012371,0.053011656,0.051011562,0.060013294,0.067014217,0.067014933,0.07601738,0.080017805,0.075016975,0.081017733,0.07301569,0.088019848,0.082017899,0.084018946,0.092020273,0.103023291
250,0.106322289,0.095021248,0.088019848,0.105023623,0.102022409,,250,0.071015596,0.096021891,0.079017878,0.082018614,0.083018064,0.096021175,0.08301878,0.090020418,0.096021175,0.101022243,0.095020771,0.110024452,0.107023954,0.116025925,0.112024784,0.117026091,0.123027086,0.122027159,,250,0.0019999,0.005000591,0.011002064,0.011002302,0.018003702,0.018003702,0.020003796,0.024005175,0.027005672,0.035008192,0.038007975,0.039008617,0.038008213,0.045010328,0.054311514,0.052260637,0.05601263,0.05901289,0.073016167,0.072015524,0.076016903,0.073016167,0.079017878,0.07501626,0.074015856,0.078017235,0.087019444,0.091020107,0.089019537,0.089019775
255,0.096021175,0.09202075,0.099021912,0.102022648,0.091020584,,255,0.063013792,0.06801486,0.075016737,0.078017235,0.093020439,0.08301878,0.084018946,0.095021963,0.092020273,0.096268415,0.117026567,0.105022907,0.110024452,0.108024597,0.115025282,0.112025023,0.14203167,0.121026993,,255,0.0020001,0.005000591,0.008001089,0.011002064,0.014003515,0.018004179,0.030006647,0.02300477,0.027005911,0.031007051,0.038008213,0.038008928,0.044009686,0.051252842,0.05001092,0.050011158,0.060013294,0.065320253,0.063014269,0.070016623,0.076016903,0.071015596,0.070015907,0.091019869,0.085019112,0.090020895,0.099021196,0.10402298,0.09402132,0.091020346
260,0.129028559,0.096021652,0.093020439,0.099021435,0.09002018,,260,0.073016405,0.068015337,0.074016809,0.090019703,0.079017162,0.08727479,0.085018873,0.095021248,0.104022741,0.098020554,0.100022078,0.113025665,0.118304968,0.112025023,0.13027668,0.111025333,0.133029699,0.132029772,,260,0.0020003,0.005000591,0.008001328,0.011002302,0.016003847,0.018004179,0.0210042,0.024005651,0.028006077,0.035007477,0.039008856,0.036008358,0.041009188,0.043009281,0.049010277,0.054011345,0.057011843,0.055011988,0.068015099,0.072016001,0.069015503,0.069015741,0.072015524,0.086019278,0.077017069,0.090020657,0.098021984,0.087343693,0.090019703,0.098021746
265,0.117025852,0.099021912,0.10402298,0.092020988,0.093020916,,265,0.066014767,0.069015741,0.082018137,0.080018044,0.080017328,0.082017422,0.089019775,0.10102272,0.10602355,0.105023623,0.108024359,0.117025852,0.112025023,0.115286827,0.116025925,0.119026423,0.13903141,0.132029057,,265,0.0020003,0.007001162,0.008001328,0.014003038,0.021005154,0.019004345,0.021003485,0.032248735,0.027006149,0.033007622,0.040008545,0.037007809,0.048010588,0.046009779,0.046009541,0.059013128,0.062014103,0.067014933,0.06301403,0.064013958,0.071015835,0.074016094,0.084018469,0.083017826,0.07801795,0.086019278,0.095021248,0.094020844,0.110024214,0.093020916
270,0.103023052,0.101022243,0.100022078,0.099021912,0.098021507,,270,0.066014528,0.100022316,0.07301569,0.076016665,0.089019299,0.086018801,0.09002018,0.114025116,0.09902215,0.103264809,0.103023291,0.103023052,0.108024359,0.125028133,0.120027065,0.12102747,0.137030363,0.126027107,,270,0.0020006,0.00500083,0.008001566,0.014002562,0.020004272,0.021004438,0.025005341,0.025005579,0.028006077,0.040008307,0.038008213,0.042335749,0.04701066,0.044009924,0.046009779,0.051011086,0.058012724,0.06401372,0.059012651,0.065014362,0.075016975,0.080017805,0.076016665,0.083018541,0.08301878,0.086019039,0.10402298,0.099022627,0.099021673,0.099021912
275,0.114025354,0.099262476,0.096020937,0.109024525,0.105023146,,275,0.070016146,0.07301569,0.080017567,0.082018614,0.083018303,0.088019133,0.094020844,0.108023882,0.110024452,0.102022648,0.102022648,0.115026236,0.122027159,0.112025499,0.120026827,0.116026402,0.132029295,0.137031317,,275,0.0020003,0.005001307,0.00900197,0.012002945,0.016003609,0.022004843,0.024005413,0.031007051,0.032006741,0.035007954,0.040009022,0.045009613,0.049010515,0.044009447,0.054012299,0.051011086,0.068015099,0.06401372,0.061013699,0.06601429,0.076016903,0.070015669,0.094021559,0.076016426,0.08501935,0.092020512,0.086018801,0.090019703,0.12202692,0.099021673
280,0.100022316,0.105023384,0.095021248,0.106024027,0.101022482,,280,0.066014767,0.081017971,0.074016571,0.084018946,0.091020346,0.093020678,0.089020491,0.093020201,0.100022554,0.100022078,0.109024286,0.113025665,0.127028704,0.126028299,0.119026899,0.116026163,0.133029938,0.127281904,,280,0.0020001,0.007001162,0.009002209,0.01200223,0.021004438,0.018003941,0.024004936,0.03100729,0.028006315,0.032007456,0.040008307,0.040008783,0.055266619,0.05201149,0.05201149,0.053011656,0.063014269,0.07001543,0.066014767,0.064013958,0.067014694,0.070015192,0.083018303,0.089020014,0.092020273,0.08701992,0.087018967,0.110024691,0.100022554,0.116026163
285,0.117026567,0.102022886,0.103022814,0.106023788,0.103022337,,285,0.088019371,0.081017494,0.080017328,0.084018707,0.087019444,0.09002018,0.099022388,0.103022814,0.114025354,0.104276419,0.109024763,0.111025095,0.116025448,0.126027346,0.125027895,0.133029461,0.134030819,0.142031431,,285,0.0020003,0.008001804,0.010001898,0.015003204,0.016003609,0.018004179,0.022005081,0.026005507,0.028007269,0.035007477,0.047010422,0.039007902,0.048010826,0.047010422,0.057012081,0.058012724,0.055012226,0.069015741,0.074016571,0.064013958,0.069015503,0.076016188,0.081017733,0.093020439,0.082018137,0.093020678,0.092020512,0.123351336,0.103307009,0.104023457
290,0.097021818,0.110024452,0.110271454,0.107024193,0.099022388,,290,0.082017899,0.074016571,0.077017069,0.097022057,0.096021414,0.100022554,0.093308926,0.099021912,0.100022554,0.105023623,0.110023975,0.112025023,0.11502552,0.113025188,0.134029865,0.119026661,0.129029274,0.139030933,,290,0.0020008,0.007001638,0.008001328,0.015242815,0.022004604,0.024005175,0.022005081,0.035007477,0.029006004,0.033007145,0.04300952,0.040009022,0.042009115,0.053011417,0.051011801,0.054011822,0.065014601,0.062013626,0.070015192,0.075016499,0.072016239,0.073016405,0.077017307,0.086018801,0.099021435,0.108023882,0.093288422,0.105023623,0.096021414,0.107306004
295,0.110024691,0.103023052,0.098021507,0.105023146,0.105023146,,295,0.086391449,0.073016644,0.077017307,0.09902215,0.091020584,0.100022554,0.10102272,0.094278574,0.117376566,0.113025188,0.113025188,0.130028963,0.112025261,0.115269661,0.13203001,0.133029938,0.133029699,0.141031981,,295,0.0020003,0.0070014,0.011002064,0.012002707,0.016003609,0.020004272,0.022004843,0.034007549,0.031006336,0.032007217,0.039008856,0.049010754,0.043009043,0.046010017,0.053012133,0.054011345,0.066014528,0.064013958,0.071015835,0.06601429,0.080018282,0.086019516,0.078017235,0.088019609,0.089435816,0.089020014,0.091020346,0.103022575,0.097021341,0.112025261
300,0.101022243,0.114025831,0.119026661,0.110024929,0.099021912,,300,0.07001543,0.074258566,0.077017546,0.097022057,0.101022243,0.118026495,0.102022648,0.096021891,0.098021746,0.112025738,0.12202692,0.135030031,0.111025095,0.134029865,0.134029865,0.132029295,0.128028631,0.148335218,,300,0.0020001,0.005001307,0.009001017,0.012002468,0.02200532,0.019004345,0.022004366,0.033007145,0.029006004,0.035007477,0.045009136,0.039008856,0.043009281,0.052011013,0.055012465,0.060013294,0.061012983,0.060013056,0.064014196,0.071015358,0.087020159,0.078017235,0.086019039,0.081017971,0.09202075,0.087019444,0.09702158,0.100022316,0.104023218,0.109024048
305,0.121027231,0.107024431,0.111269712,0.108024597,0.117364645,,305,0.071015358,0.098022461,0.080018044,0.086019516,0.085285664,0.098279953,0.102023125,0.124027491,0.105023623,0.103023291,0.114025116,0.119322538,0.122027397,0.131029129,0.120027065,0.143272161,0.134336233,0.157034874,,305,0.0020003,0.008001328,0.009001732,0.019004345,0.015003443,0.023005009,0.030006886,0.032007217,0.02900672,0.038007736,0.037007809,0.039008141,0.046010733,0.053011656,0.051011562,0.065014362,0.059013128,0.073016644,0.07601738,0.074016094,0.077017307,0.077017546,0.086019278,0.088019609,0.085018873,0.108024597,0.101305246,0.106023788,0.097021341,0.102022886
310,0.114268303,0.112025261,0.109024525,0.112025261,0.100022793,,310,0.080362797,0.079018116,0.093020916,0.097021341,0.108024359,0.099022388,0.101023197,0.105306387,0.111024857,0.115025759,0.120027304,0.128029108,0.137030602,0.132029295,0.135030031,0.14203167,0.152034044,0.143031836,,310,0.0020003,0.008000374,0.00900197,0.013002396,0.023005009,0.019004107,0.024005413,0.027006149,0.030006886,0.038008928,0.047010422,0.051011086,0.044010401,0.047010183,0.054011822,0.061280251,0.06801486,0.064013958,0.08327508,0.073016167,0.078017712,0.079017162,0.078017235,0.097021818,0.087019205,0.107023716,0.096021652,0.10802412,0.111024618,0.107023716
315,0.102023602,0.110024691,0.123027802,0.109024048,0.110024691,,315,0.081018209,0.081018209,0.096021175,0.084277153,0.088019848,0.119026423,0.102023125,0.101022959,0.114336014,0.123027325,0.121027946,0.130028725,0.123027086,0.13430047,0.130028963,0.134029627,0.14603281,0.144032001,,315,0.0030012,0.00500083,0.00900197,0.019003868,0.017003775,0.019004583,0.034007072,0.032007694,0.031006813,0.038008213,0.042009592,0.041009426,0.04501009,0.057013035,0.052011251,0.055011749,0.059013128,0.067014694,0.074016571,0.080018044,0.083018541,0.085019112,0.082018137,0.091020346,0.099022388,0.091020823,0.122027636,0.106023788,0.103023052,0.103023052
320,0.109024763,0.113025427,0.10602355,0.110024452,0.104023457,,320,0.083019018,0.105023384,0.083018064,0.086019516,0.104286194,0.109024048,0.100260258,0.103023052,0.103022337,0.111025095,0.125028372,0.123027086,0.128028393,0.130028725,0.12802887,0.141031027,0.136029959,0.134029388,,320,0.0020006,0.008001566,0.014003038,0.013002634,0.019004583,0.020004511,0.023005486,0.027006149,0.029298782,0.043009996,0.039008856,0.050302267,0.054012299,0.048010826,0.059013605,0.055012465,0.058012962,0.06301403,0.06801486,0.071015835,0.079017401,0.093020439,0.088019371,0.083017826,0.088020086,0.101022482,0.099021673,0.125027657,0.124027729,0.107023716
325,0.108024359,0.111024857,0.140031338,0.110024452,0.118026018,,325,0.076017141,0.081018209,0.096021891,0.093021393,0.10802412,0.107023954,0.106023073,0.105023384,0.107023239,0.119026184,0.114294052,0.122027397,0.133029461,0.124027252,0.123027086,0.152034044,0.142299175,0.15930891,,325,0.0020003,0.005001307,0.010001898,0.014247656,0.016003609,0.022005081,0.02400589,0.028006077,0.030005693,0.045009851,0.046010256,0.041008472,0.045010328,0.048010349,0.057013035,0.064013958,0.065014601,0.073016405,0.074016809,0.092020512,0.081017971,0.088019371,0.092277527,0.088019609,0.093020439,0.100021839,0.114025116,0.110025167,0.128029346,0.108023882
330,0.105023384,0.124027252,0.10402298,0.123317719,0.111024618,,330,0.078017712,0.081017494,0.089019299,0.095265627,0.090020418,0.105023384,0.099021673,0.101022482,0.116025686,0.116025925,0.118026018,0.141031027,0.13203001,0.139030695,0.134029627,0.14027071,0.144032001,0.163036346,,330,0.0030017,0.006001472,0.009002209,0.013002872,0.017004013,0.020004511,0.023005486,0.028006077,0.033007145,0.04300952,0.05201149,0.050010681,0.045010328,0.055278063,0.057275772,0.055012226,0.068015099,0.076017141,0.08301878,0.074016809,0.084018707,0.096280575,0.08901906,0.096021175,0.093020678,0.124027491,0.099021912,0.110024214,0.118026257,0.105023146
